Sep=;
#X1;-32000
#Z1;-32000
#X2;32000
#Z2;32000
seed;structure;x;z;details
609567216262790763;mineshaft;19408;-1040;
609567216262790763;mineshaft;19408;912;
609567216262790763;mineshaft;19408;1392;
609567216262790763;mineshaft;19408;10048;
609567216262790763;mineshaft;19408;10080;
609567216262790763;mineshaft;19408;10272;
609567216262790763;mineshaft;19408;17792;
609567216262790763;mineshaft;19408;18064;
609567216262790763;mineshaft;19408;19216;
609567216262790763;mineshaft;19408;20976;
609567216262790763;mineshaft;19408;28976;
609567216262790763;mineshaft;19408;29424;
609567216262790763;mineshaft;19408;30704;
609567216262790763;mineshaft;19408;31504;
609567216262790763;mineshaft;19424;-30576;
609567216262790763;mineshaft;19424;-23280;
609567216262790763;mineshaft;19424;-9408;
609567216262790763;mineshaft;19424;-9344;
609567216262790763;mineshaft;19424;80;
609567216262790763;mineshaft;19424;176;
609567216262790763;mineshaft;19424;5952;
609567216262790763;mineshaft;19424;9344;
609567216262790763;mineshaft;19424;13280;
609567216262790763;mineshaft;19424;17440;
609567216262790763;mineshaft;19424;17888;
609567216262790763;mineshaft;19424;18304;
609567216262790763;mineshaft;19424;21056;
609567216262790763;mineshaft;19424;22544;
609567216262790763;mineshaft;19424;27152;
609567216262790763;mineshaft;19440;-30096;
609567216262790763;mineshaft;19440;-25696;
609567216262790763;mineshaft;19440;-23536;
609567216262790763;mineshaft;19440;-21744;
609567216262790763;mineshaft;19440;-10880;
609567216262790763;mineshaft;19440;-9248;
609567216262790763;mineshaft;19440;10880;
609567216262790763;mineshaft;19440;12368;
609567216262790763;mineshaft;19440;17808;
609567216262790763;mineshaft;19440;23552;
609567216262790763;mineshaft;19440;23952;
609567216262790763;mineshaft;19440;26304;
609567216262790763;mineshaft;19456;-27040;
609567216262790763;mineshaft;19456;-19296;
609567216262790763;mineshaft;19456;-15472;
609567216262790763;mineshaft;19456;-14272;
609567216262790763;mineshaft;19456;-12976;
609567216262790763;mineshaft;19456;-1360;
609567216262790763;mineshaft;19456;1520;
609567216262790763;mineshaft;19456;4048;
609567216262790763;mineshaft;19456;9248;
609567216262790763;mineshaft;19456;19648;
609567216262790763;mineshaft;19456;20016;
609567216262790763;mineshaft;19472;-28336;
609567216262790763;mineshaft;19472;-23520;
609567216262790763;mineshaft;19472;-19888;
609567216262790763;mineshaft;19472;-18832;
609567216262790763;mineshaft;19472;-18448;
609567216262790763;mineshaft;19472;-17984;
609567216262790763;mineshaft;19472;-16016;
609567216262790763;mineshaft;19472;-15616;
609567216262790763;mineshaft;19472;-13568;
609567216262790763;mineshaft;19472;-12608;
609567216262790763;mineshaft;19472;-7360;
609567216262790763;mineshaft;19472;-3600;
609567216262790763;mineshaft;19472;-3440;
609567216262790763;mineshaft;19472;2720;
609567216262790763;mineshaft;19472;4368;
609567216262790763;mineshaft;19472;16864;
609567216262790763;mineshaft;19472;18576;
609567216262790763;mineshaft;19472;21712;
609567216262790763;mineshaft;19472;22496;
609567216262790763;mineshaft;19472;26704;
609567216262790763;mineshaft;19472;30144;
609567216262790763;mineshaft;19472;30288;
609567216262790763;mineshaft;19488;-24256;
609567216262790763;mineshaft;19488;-19264;
609567216262790763;mineshaft;19488;-9968;
609567216262790763;mineshaft;19488;-3056;
609567216262790763;mineshaft;19488;3808;
609567216262790763;mineshaft;19488;6464;
609567216262790763;mineshaft;19488;11792;
609567216262790763;mineshaft;19488;13168;
609567216262790763;mineshaft;19488;15984;
609567216262790763;mineshaft;19488;19440;
609567216262790763;mineshaft;19488;24432;
609567216262790763;mineshaft;19488;24848;
609567216262790763;mineshaft;19488;26688;
609567216262790763;mineshaft;19488;30464;
609567216262790763;mineshaft;19504;-31296;
609567216262790763;mineshaft;19504;-29824;
609567216262790763;mineshaft;19504;-24032;
609567216262790763;mineshaft;19504;-20752;
609567216262790763;mineshaft;19504;-18320;
609567216262790763;mineshaft;19504;-17200;
609567216262790763;mineshaft;19504;-12912;
609567216262790763;mineshaft;19504;-10368;
609567216262790763;mineshaft;19504;-9648;
609567216262790763;mineshaft;19504;8288;
609567216262790763;mineshaft;19504;8864;
609567216262790763;mineshaft;19504;18192;
609567216262790763;mineshaft;19504;19152;
609567216262790763;mineshaft;19504;20112;
609567216262790763;mineshaft;19504;23312;
609567216262790763;mineshaft;19504;28992;
609567216262790763;mineshaft;19504;30560;
609567216262790763;mineshaft;19504;31296;
609567216262790763;mineshaft;19520;-28944;
609567216262790763;mineshaft;19520;-25696;
609567216262790763;mineshaft;19520;-24128;
609567216262790763;mineshaft;19520;-20912;
609567216262790763;mineshaft;19520;-15200;
609567216262790763;mineshaft;19520;-14096;
609567216262790763;mineshaft;19520;-12704;
609567216262790763;mineshaft;19520;-11616;
609567216262790763;mineshaft;19520;-6880;
609567216262790763;mineshaft;19520;-5056;
609567216262790763;mineshaft;19520;-624;
609567216262790763;mineshaft;19520;784;
609567216262790763;mineshaft;19520;6496;
609567216262790763;mineshaft;19520;11616;
609567216262790763;mineshaft;19520;13584;
609567216262790763;mineshaft;19520;15168;
609567216262790763;mineshaft;19520;16032;
609567216262790763;mineshaft;19520;17104;
609567216262790763;mineshaft;19520;19568;
609567216262790763;mineshaft;19520;21472;
609567216262790763;mineshaft;19520;22704;
609567216262790763;mineshaft;19536;-31920;
609567216262790763;mineshaft;19536;-14064;
609567216262790763;mineshaft;19536;-9808;
609567216262790763;mineshaft;19536;-7376;
609567216262790763;mineshaft;19536;-2480;
609567216262790763;mineshaft;19536;-1696;
609567216262790763;mineshaft;19536;6128;
609567216262790763;mineshaft;19536;9376;
609567216262790763;mineshaft;19536;9744;
609567216262790763;mineshaft;19536;11280;
609567216262790763;mineshaft;19552;-28960;
609567216262790763;mineshaft;19552;-16320;
609567216262790763;mineshaft;19552;-15168;
609567216262790763;mineshaft;19552;-13344;
609567216262790763;mineshaft;19552;3168;
609567216262790763;mineshaft;19552;9584;
609567216262790763;mineshaft;19552;17600;
609567216262790763;mineshaft;19552;17776;
609567216262790763;mineshaft;19552;20464;
609567216262790763;mineshaft;19552;21856;
609567216262790763;mineshaft;19552;24896;
609567216262790763;mineshaft;19552;31760;
609567216262790763;mineshaft;19568;-29904;
609567216262790763;mineshaft;19568;-19520;
609567216262790763;mineshaft;19568;-19264;
609567216262790763;mineshaft;19568;-15840;
609567216262790763;mineshaft;19568;-4816;
609567216262790763;mineshaft;19568;-3152;
609567216262790763;mineshaft;19568;-1200;
609567216262790763;mineshaft;19568;1968;
609567216262790763;mineshaft;19568;2848;
609567216262790763;mineshaft;19568;6608;
609567216262790763;mineshaft;19568;16032;
609567216262790763;mineshaft;19568;19696;
609567216262790763;mineshaft;19568;22064;
609567216262790763;mineshaft;19568;30144;
609567216262790763;mineshaft;19568;30784;
609567216262790763;mineshaft;19584;-24560;
609567216262790763;mineshaft;19584;-15504;
609567216262790763;mineshaft;19584;-13488;
609567216262790763;mineshaft;19584;-10224;
609567216262790763;mineshaft;19584;-4256;
609567216262790763;mineshaft;19584;-128;
609567216262790763;mineshaft;19584;2176;
609567216262790763;mineshaft;19584;13072;
609567216262790763;mineshaft;19584;23216;
609567216262790763;mineshaft;19584;30064;
609567216262790763;mineshaft;19600;-29264;
609567216262790763;mineshaft;19600;-16096;
609567216262790763;mineshaft;19600;-14080;
609567216262790763;mineshaft;19600;-5392;
609567216262790763;mineshaft;19600;3680;
609567216262790763;mineshaft;19600;6640;
609567216262790763;mineshaft;19600;7648;
609567216262790763;mineshaft;19600;8176;
609567216262790763;mineshaft;19600;13920;
609567216262790763;mineshaft;19600;14080;
609567216262790763;mineshaft;19600;20544;
609567216262790763;mineshaft;19600;26016;
609567216262790763;mineshaft;19616;-27632;
609567216262790763;mineshaft;19616;-23760;
609567216262790763;mineshaft;19616;-21296;
609567216262790763;mineshaft;19616;-18720;
609567216262790763;mineshaft;19616;-11616;
609567216262790763;mineshaft;19616;-7696;
609567216262790763;mineshaft;19616;-2864;
609567216262790763;mineshaft;19616;-2624;
609567216262790763;mineshaft;19616;3888;
609567216262790763;mineshaft;19616;4448;
609567216262790763;mineshaft;19616;4832;
609567216262790763;mineshaft;19616;9680;
609567216262790763;mineshaft;19616;12112;
609567216262790763;mineshaft;19616;15760;
609567216262790763;mineshaft;19616;20048;
609567216262790763;mineshaft;19616;24784;
609567216262790763;mineshaft;19616;25024;
609567216262790763;mineshaft;19616;31376;
609567216262790763;mineshaft;19616;31552;
609567216262790763;mineshaft;19632;-31312;
609567216262790763;mineshaft;19632;-23536;
609567216262790763;mineshaft;19632;-23168;
609567216262790763;mineshaft;19632;-20560;
609567216262790763;mineshaft;19632;-16080;
609567216262790763;mineshaft;19632;-15536;
609567216262790763;mineshaft;19632;-13168;
609567216262790763;mineshaft;19632;-12208;
609567216262790763;mineshaft;19632;-10160;
609567216262790763;mineshaft;19632;-4128;
609567216262790763;mineshaft;19632;6336;
609567216262790763;mineshaft;19632;11552;
609567216262790763;mineshaft;19632;17312;
609567216262790763;mineshaft;19632;19200;
609567216262790763;mineshaft;19632;20352;
609567216262790763;mineshaft;19632;20928;
609567216262790763;mineshaft;19648;-23328;
609567216262790763;mineshaft;19648;-18720;
609567216262790763;mineshaft;19648;-11744;
609567216262790763;mineshaft;19648;-11296;
609567216262790763;mineshaft;19648;-4784;
609567216262790763;mineshaft;19648;-1536;
609567216262790763;mineshaft;19648;304;
609567216262790763;mineshaft;19648;912;
609567216262790763;mineshaft;19648;1440;
609567216262790763;mineshaft;19648;19648;
609567216262790763;mineshaft;19648;19728;
609567216262790763;mineshaft;19648;27360;
609567216262790763;mineshaft;19664;-26304;
609567216262790763;mineshaft;19664;-24832;
609567216262790763;mineshaft;19664;-20176;
609567216262790763;mineshaft;19664;-19376;
609567216262790763;mineshaft;19664;-17584;
609567216262790763;mineshaft;19664;-17552;
609567216262790763;mineshaft;19664;-7840;
609567216262790763;mineshaft;19664;-5376;
609567216262790763;mineshaft;19664;-4416;
609567216262790763;mineshaft;19664;-3456;
609567216262790763;mineshaft;19664;-240;
609567216262790763;mineshaft;19664;240;
609567216262790763;mineshaft;19664;2160;
609567216262790763;mineshaft;19664;3360;
609567216262790763;mineshaft;19664;5408;
609567216262790763;mineshaft;19664;10976;
609567216262790763;mineshaft;19664;16144;
609567216262790763;mineshaft;19664;21168;
609567216262790763;mineshaft;19664;21632;
609567216262790763;mineshaft;19664;21680;
609567216262790763;mineshaft;19680;-31952;
609567216262790763;mineshaft;19680;-25856;
609567216262790763;mineshaft;19680;-24800;
609567216262790763;mineshaft;19680;-23680;
609567216262790763;mineshaft;19680;-21600;
609567216262790763;mineshaft;19680;-21472;
609567216262790763;mineshaft;19680;-19872;
609567216262790763;mineshaft;19680;-13104;
609567216262790763;mineshaft;19680;2560;
609567216262790763;mineshaft;19680;3456;
609567216262790763;mineshaft;19680;6880;
609567216262790763;mineshaft;19680;9248;
609567216262790763;mineshaft;19680;10896;
609567216262790763;mineshaft;19680;13728;
609567216262790763;mineshaft;19680;17504;
609567216262790763;mineshaft;19680;29936;
609567216262790763;mineshaft;19696;-27168;
609567216262790763;mineshaft;19696;-9856;
609567216262790763;mineshaft;19696;-9088;
609567216262790763;mineshaft;19696;-4080;
609567216262790763;mineshaft;19696;-4016;
609567216262790763;mineshaft;19696;-3680;
609567216262790763;mineshaft;19696;64;
609567216262790763;mineshaft;19696;3600;
609567216262790763;mineshaft;19696;12496;
609567216262790763;mineshaft;19696;13728;
609567216262790763;mineshaft;19696;24352;
609567216262790763;mineshaft;19712;-31888;
609567216262790763;mineshaft;19712;-30416;
609567216262790763;mineshaft;19712;-24336;
609567216262790763;mineshaft;19712;-18720;
609567216262790763;mineshaft;19712;-18048;
609567216262790763;mineshaft;19712;-11984;
609567216262790763;mineshaft;19712;-11344;
609567216262790763;mineshaft;19712;-4880;
609567216262790763;mineshaft;19712;8944;
609567216262790763;mineshaft;19712;14736;
609567216262790763;mineshaft;19712;15696;
609567216262790763;mineshaft;19712;23280;
609567216262790763;mineshaft;19712;24832;
609567216262790763;mineshaft;19712;31232;
609567216262790763;mineshaft;19728;-28576;
609567216262790763;mineshaft;19728;-25344;
609567216262790763;mineshaft;19728;-21904;
609567216262790763;mineshaft;19728;-19936;
609567216262790763;mineshaft;19728;-14864;
609567216262790763;mineshaft;19728;-12784;
609567216262790763;mineshaft;19728;-8800;
609567216262790763;mineshaft;19728;-5472;
609567216262790763;mineshaft;19728;-4608;
609567216262790763;mineshaft;19728;-3712;
609567216262790763;mineshaft;19728;-2848;
609567216262790763;mineshaft;19728;2480;
609567216262790763;mineshaft;19728;3712;
609567216262790763;mineshaft;19728;5168;
609567216262790763;mineshaft;19728;6368;
609567216262790763;mineshaft;19728;13040;
609567216262790763;mineshaft;19728;15088;
609567216262790763;mineshaft;19728;15872;
609567216262790763;mineshaft;19728;17760;
609567216262790763;mineshaft;19728;21904;
609567216262790763;mineshaft;19728;26160;
609567216262790763;mineshaft;19728;27312;
609567216262790763;mineshaft;19728;30784;
609567216262790763;mineshaft;19744;-29936;
609567216262790763;mineshaft;19744;-25456;
609567216262790763;mineshaft;19744;-23552;
609567216262790763;mineshaft;19744;-22352;
609567216262790763;mineshaft;19744;-20208;
609567216262790763;mineshaft;19744;-16624;
609567216262790763;mineshaft;19744;-13408;
609567216262790763;mineshaft;19744;-10864;
609567216262790763;mineshaft;19744;-7584;
609567216262790763;mineshaft;19744;1888;
609567216262790763;mineshaft;19744;6176;
609567216262790763;mineshaft;19744;8176;
609567216262790763;mineshaft;19744;11056;
609567216262790763;mineshaft;19744;13040;
609567216262790763;mineshaft;19744;14784;
609567216262790763;mineshaft;19744;18928;
609567216262790763;mineshaft;19744;19376;
609567216262790763;mineshaft;19744;22432;
609567216262790763;mineshaft;19744;27760;
609567216262790763;mineshaft;19744;28144;
609567216262790763;mineshaft;19744;29280;
609567216262790763;mineshaft;19760;-27232;
609567216262790763;mineshaft;19760;-26192;
609567216262790763;mineshaft;19760;-25616;
609567216262790763;mineshaft;19760;-18160;
609567216262790763;mineshaft;19760;-17776;
609567216262790763;mineshaft;19760;-16800;
609567216262790763;mineshaft;19760;-12656;
609567216262790763;mineshaft;19760;-4464;
609567216262790763;mineshaft;19760;-3920;
609567216262790763;mineshaft;19760;-2400;
609567216262790763;mineshaft;19760;5232;
609567216262790763;mineshaft;19760;5472;
609567216262790763;mineshaft;19760;6432;
609567216262790763;mineshaft;19760;8464;
609567216262790763;mineshaft;19760;9584;
609567216262790763;mineshaft;19760;15072;
609567216262790763;mineshaft;19760;16784;
609567216262790763;mineshaft;19760;19280;
609567216262790763;mineshaft;19760;30464;
609567216262790763;mineshaft;19776;-27088;
609567216262790763;mineshaft;19776;-14240;
609567216262790763;mineshaft;19776;-9536;
609567216262790763;mineshaft;19776;-6528;
609567216262790763;mineshaft;19776;-512;
609567216262790763;mineshaft;19776;9696;
609567216262790763;mineshaft;19776;10880;
609567216262790763;mineshaft;19776;11248;
609567216262790763;mineshaft;19776;15408;
609567216262790763;mineshaft;19776;17216;
609567216262790763;mineshaft;19776;18464;
609567216262790763;mineshaft;19776;19024;
609567216262790763;mineshaft;19792;-30176;
609567216262790763;mineshaft;19792;-29920;
609567216262790763;mineshaft;19792;-27264;
609567216262790763;mineshaft;19792;-20992;
609567216262790763;mineshaft;19792;-20384;
609567216262790763;mineshaft;19792;-16384;
609567216262790763;mineshaft;19792;-16016;
609567216262790763;mineshaft;19792;-9360;
609567216262790763;mineshaft;19792;-8960;
609567216262790763;mineshaft;19792;-1136;
609567216262790763;mineshaft;19792;-816;
609567216262790763;mineshaft;19792;-800;
609567216262790763;mineshaft;19792;1136;
609567216262790763;mineshaft;19792;3456;
609567216262790763;mineshaft;19792;3632;
609567216262790763;mineshaft;19792;5920;
609567216262790763;mineshaft;19792;8576;
609567216262790763;mineshaft;19792;8960;
609567216262790763;mineshaft;19792;15328;
609567216262790763;mineshaft;19792;16128;
609567216262790763;mineshaft;19792;18864;
609567216262790763;mineshaft;19792;25712;
609567216262790763;mineshaft;19808;-27008;
609567216262790763;mineshaft;19808;-25536;
609567216262790763;mineshaft;19808;-17456;
609567216262790763;mineshaft;19808;-13936;
609567216262790763;mineshaft;19808;-11232;
609567216262790763;mineshaft;19808;-9376;
609567216262790763;mineshaft;19808;5760;
609567216262790763;mineshaft;19808;7872;
609567216262790763;mineshaft;19808;9248;
609567216262790763;mineshaft;19808;9328;
609567216262790763;mineshaft;19808;14016;
609567216262790763;mineshaft;19808;16800;
609567216262790763;mineshaft;19808;17280;
609567216262790763;mineshaft;19808;20704;
609567216262790763;mineshaft;19808;25536;
609567216262790763;mineshaft;19824;-29120;
609567216262790763;mineshaft;19824;-22480;
609567216262790763;mineshaft;19824;-20832;
609567216262790763;mineshaft;19824;-20032;
609567216262790763;mineshaft;19824;-17072;
609567216262790763;mineshaft;19824;-13488;
609567216262790763;mineshaft;19824;-6544;
609567216262790763;mineshaft;19824;-3840;
609567216262790763;mineshaft;19824;-3392;
609567216262790763;mineshaft;19824;-128;
609567216262790763;mineshaft;19824;3520;
609567216262790763;mineshaft;19824;3840;
609567216262790763;mineshaft;19824;7024;
609567216262790763;mineshaft;19824;26816;
609567216262790763;mineshaft;19824;27712;
609567216262790763;mineshaft;19840;-27632;
609567216262790763;mineshaft;19840;-23232;
609567216262790763;mineshaft;19840;-18400;
609567216262790763;mineshaft;19840;-15088;
609567216262790763;mineshaft;19840;-10864;
609567216262790763;mineshaft;19840;-6240;
609567216262790763;mineshaft;19840;-5840;
609567216262790763;mineshaft;19840;-5504;
609567216262790763;mineshaft;19840;-2608;
609567216262790763;mineshaft;19840;256;
609567216262790763;mineshaft;19840;5504;
609567216262790763;mineshaft;19840;6720;
609567216262790763;mineshaft;19840;7264;
609567216262790763;mineshaft;19840;11536;
609567216262790763;mineshaft;19840;15632;
609567216262790763;mineshaft;19840;17888;
609567216262790763;mineshaft;19840;20464;
609567216262790763;mineshaft;19840;29568;
609567216262790763;mineshaft;19840;29712;
609567216262790763;mineshaft;19856;-24032;
609567216262790763;mineshaft;19856;-23056;
609567216262790763;mineshaft;19856;-16576;
609567216262790763;mineshaft;19856;-16480;
609567216262790763;mineshaft;19856;-14304;
609567216262790763;mineshaft;19856;-8768;
609567216262790763;mineshaft;19856;-7376;
609567216262790763;mineshaft;19856;-5856;
609567216262790763;mineshaft;19856;3440;
609567216262790763;mineshaft;19856;10048;
609567216262790763;mineshaft;19856;16576;
609567216262790763;mineshaft;19856;20096;
609567216262790763;mineshaft;19856;20784;
609567216262790763;mineshaft;19856;26832;
609567216262790763;mineshaft;19856;31920;
609567216262790763;mineshaft;19872;-31328;
609567216262790763;mineshaft;19872;-29872;
609567216262790763;mineshaft;19872;-27504;
609567216262790763;mineshaft;19872;-27264;
609567216262790763;mineshaft;19872;-24960;
609567216262790763;mineshaft;19872;-23408;
609567216262790763;mineshaft;19872;-17232;
609567216262790763;mineshaft;19872;-14640;
609567216262790763;mineshaft;19872;-13952;
609567216262790763;mineshaft;19872;-7728;
609567216262790763;mineshaft;19872;1184;
609567216262790763;mineshaft;19872;6160;
609567216262790763;mineshaft;19872;6240;
609567216262790763;mineshaft;19872;8144;
609567216262790763;mineshaft;19872;16768;
609567216262790763;mineshaft;19872;19856;
609567216262790763;mineshaft;19872;21888;
609567216262790763;mineshaft;19872;28224;
609567216262790763;mineshaft;19888;-21728;
609567216262790763;mineshaft;19888;-19808;
609567216262790763;mineshaft;19888;-16192;
609567216262790763;mineshaft;19888;-15536;
609567216262790763;mineshaft;19888;-15248;
609567216262790763;mineshaft;19888;-14960;
609567216262790763;mineshaft;19888;-8544;
609567216262790763;mineshaft;19888;-2672;
609567216262790763;mineshaft;19888;-1792;
609567216262790763;mineshaft;19888;-448;
609567216262790763;mineshaft;19888;6192;
609567216262790763;mineshaft;19888;6432;
609567216262790763;mineshaft;19888;7056;
609567216262790763;mineshaft;19888;8240;
609567216262790763;mineshaft;19888;12864;
609567216262790763;mineshaft;19888;13664;
609567216262790763;mineshaft;19888;17232;
609567216262790763;mineshaft;19888;20688;
609567216262790763;mineshaft;19888;24816;
609567216262790763;mineshaft;19904;-30064;
609567216262790763;mineshaft;19904;-24080;
609567216262790763;mineshaft;19904;-21632;
609567216262790763;mineshaft;19904;-17280;
609567216262790763;mineshaft;19904;-16640;
609567216262790763;mineshaft;19904;-7088;
609567216262790763;mineshaft;19904;-4400;
609567216262790763;mineshaft;19904;-1648;
609567216262790763;mineshaft;19904;3904;
609567216262790763;mineshaft;19904;9824;
609567216262790763;mineshaft;19904;10112;
609567216262790763;mineshaft;19904;11264;
609567216262790763;mineshaft;19904;15632;
609567216262790763;mineshaft;19904;16880;
609567216262790763;mineshaft;19904;22032;
609567216262790763;mineshaft;19904;30096;
609567216262790763;mineshaft;19904;30640;
609567216262790763;mineshaft;19920;-28736;
609567216262790763;mineshaft;19920;-23312;
609567216262790763;mineshaft;19920;-12960;
609567216262790763;mineshaft;19920;-10048;
609567216262790763;mineshaft;19920;-9376;
609567216262790763;mineshaft;19920;-8832;
609567216262790763;mineshaft;19920;-7184;
609567216262790763;mineshaft;19920;-6032;
609567216262790763;mineshaft;19920;-2608;
609567216262790763;mineshaft;19920;-2192;
609567216262790763;mineshaft;19920;-896;
609567216262790763;mineshaft;19920;-624;
609567216262790763;mineshaft;19920;-464;
609567216262790763;mineshaft;19920;896;
609567216262790763;mineshaft;19920;2352;
609567216262790763;mineshaft;19920;3792;
609567216262790763;mineshaft;19920;16032;
609567216262790763;mineshaft;19920;23680;
609567216262790763;mineshaft;19920;26736;
609567216262790763;mineshaft;19920;27184;
609567216262790763;mineshaft;19920;30656;
609567216262790763;mineshaft;19936;-30352;
609567216262790763;mineshaft;19936;-27088;
609567216262790763;mineshaft;19936;-25152;
609567216262790763;mineshaft;19936;-22528;
609567216262790763;mineshaft;19936;-17056;
609567216262790763;mineshaft;19936;-9680;
609567216262790763;mineshaft;19936;-7232;
609567216262790763;mineshaft;19936;592;
609567216262790763;mineshaft;19936;3008;
609567216262790763;mineshaft;19936;4608;
609567216262790763;mineshaft;19936;9840;
609567216262790763;mineshaft;19936;13072;
609567216262790763;mineshaft;19936;13616;
609567216262790763;mineshaft;19936;14816;
609567216262790763;mineshaft;19936;21248;
609567216262790763;mineshaft;19936;25392;
609567216262790763;mineshaft;19936;26176;
609567216262790763;mineshaft;19936;31728;
609567216262790763;mineshaft;19952;-19024;
609567216262790763;mineshaft;19952;-18544;
609567216262790763;mineshaft;19952;-12480;
609567216262790763;mineshaft;19952;-7872;
609567216262790763;mineshaft;19952;2144;
609567216262790763;mineshaft;19952;6928;
609567216262790763;mineshaft;19952;8864;
609567216262790763;mineshaft;19952;14128;
609567216262790763;mineshaft;19952;20048;
609567216262790763;mineshaft;19952;26736;
609567216262790763;mineshaft;19952;31904;
609567216262790763;mineshaft;19968;-31856;
609567216262790763;mineshaft;19968;-22176;
609567216262790763;mineshaft;19968;-18768;
609567216262790763;mineshaft;19968;-14144;
609567216262790763;mineshaft;19968;-13680;
609567216262790763;mineshaft;19968;-3984;
609567216262790763;mineshaft;19968;-2880;
609567216262790763;mineshaft;19968;-2208;
609567216262790763;mineshaft;19968;-928;
609567216262790763;mineshaft;19968;80;
609567216262790763;mineshaft;19968;1264;
609567216262790763;mineshaft;19968;14864;
609567216262790763;mineshaft;19984;-26496;
609567216262790763;mineshaft;19984;-22784;
609567216262790763;mineshaft;19984;-20592;
609567216262790763;mineshaft;19984;-20512;
609567216262790763;mineshaft;19984;-16992;
609567216262790763;mineshaft;19984;-16320;
609567216262790763;mineshaft;19984;-14976;
609567216262790763;mineshaft;19984;-13536;
609567216262790763;mineshaft;19984;-11280;
609567216262790763;mineshaft;19984;-8080;
609567216262790763;mineshaft;19984;-2544;
609567216262790763;mineshaft;19984;-1712;
609567216262790763;mineshaft;19984;-416;
609567216262790763;mineshaft;19984;2528;
609567216262790763;mineshaft;19984;8080;
609567216262790763;mineshaft;19984;9360;
609567216262790763;mineshaft;19984;12080;
609567216262790763;mineshaft;19984;20592;
609567216262790763;mineshaft;19984;22784;
609567216262790763;mineshaft;19984;31568;
609567216262790763;mineshaft;20000;-21296;
609567216262790763;mineshaft;20000;-13984;
609567216262790763;mineshaft;20000;-11376;
609567216262790763;mineshaft;20000;4912;
609567216262790763;mineshaft;20000;16208;
609567216262790763;mineshaft;20000;18160;
609567216262790763;mineshaft;20000;22032;
609567216262790763;mineshaft;20000;25520;
609567216262790763;mineshaft;20000;29792;
609567216262790763;mineshaft;20016;-22896;
609567216262790763;mineshaft;20016;-17616;
609567216262790763;mineshaft;20016;-16240;
609567216262790763;mineshaft;20016;-6672;
609567216262790763;mineshaft;20016;-4176;
609567216262790763;mineshaft;20016;-3504;
609567216262790763;mineshaft;20016;3152;
609567216262790763;mineshaft;20016;4720;
609567216262790763;mineshaft;20016;6320;
609567216262790763;mineshaft;20032;-26000;
609567216262790763;mineshaft;20032;-10720;
609567216262790763;mineshaft;20032;-3968;
609567216262790763;mineshaft;20032;-2848;
609567216262790763;mineshaft;20032;-16;
609567216262790763;mineshaft;20032;3968;
609567216262790763;mineshaft;20032;5760;
609567216262790763;mineshaft;20032;9280;
609567216262790763;mineshaft;20032;17312;
609567216262790763;mineshaft;20032;18800;
609567216262790763;mineshaft;20032;26416;
609567216262790763;mineshaft;20032;28704;
609567216262790763;mineshaft;20048;-19232;
609567216262790763;mineshaft;20048;-13280;
609567216262790763;mineshaft;20048;-9472;
609567216262790763;mineshaft;20048;-9312;
609567216262790763;mineshaft;20048;-8816;
609567216262790763;mineshaft;20048;-8560;
609567216262790763;mineshaft;20048;-8000;
609567216262790763;mineshaft;20048;2752;
609567216262790763;mineshaft;20048;3424;
609567216262790763;mineshaft;20048;4544;
609567216262790763;mineshaft;20048;17008;
609567216262790763;mineshaft;20048;18256;
609567216262790763;mineshaft;20048;21504;
609567216262790763;mineshaft;20064;-30368;
609567216262790763;mineshaft;20064;-28240;
609567216262790763;mineshaft;20064;-26048;
609567216262790763;mineshaft;20064;-25664;
609567216262790763;mineshaft;20064;-24048;
609567216262790763;mineshaft;20064;-18016;
609567216262790763;mineshaft;20064;-15072;
609567216262790763;mineshaft;20064;-12560;
609567216262790763;mineshaft;20064;-5088;
609567216262790763;mineshaft;20064;-768;
609567216262790763;mineshaft;20064;4784;
609567216262790763;mineshaft;20064;10528;
609567216262790763;mineshaft;20064;18800;
609567216262790763;mineshaft;20064;19584;
609567216262790763;mineshaft;20064;27616;
609567216262790763;mineshaft;20080;-29280;
609567216262790763;mineshaft;20080;-25088;
609567216262790763;mineshaft;20080;-1696;
609567216262790763;mineshaft;20080;-64;
609567216262790763;mineshaft;20080;6304;
609567216262790763;mineshaft;20080;7152;
609567216262790763;mineshaft;20080;9136;
609567216262790763;mineshaft;20080;12288;
609567216262790763;mineshaft;20080;12816;
609567216262790763;mineshaft;20080;13840;
609567216262790763;mineshaft;20080;15168;
609567216262790763;mineshaft;20080;17536;
609567216262790763;mineshaft;20080;25184;
609567216262790763;mineshaft;20080;28528;
609567216262790763;mineshaft;20080;30992;
609567216262790763;mineshaft;20096;-24384;
609567216262790763;mineshaft;20096;-21168;
609567216262790763;mineshaft;20096;-14640;
609567216262790763;mineshaft;20096;-9584;
609567216262790763;mineshaft;20096;-9264;
609567216262790763;mineshaft;20096;-8176;
609567216262790763;mineshaft;20096;6224;
609567216262790763;mineshaft;20096;7232;
609567216262790763;mineshaft;20096;9376;
609567216262790763;mineshaft;20096;10112;
609567216262790763;mineshaft;20096;16720;
609567216262790763;mineshaft;20096;23744;
609567216262790763;mineshaft;20096;27280;
609567216262790763;mineshaft;20112;-26176;
609567216262790763;mineshaft;20112;-22656;
609567216262790763;mineshaft;20112;-20352;
609567216262790763;mineshaft;20112;-17152;
609567216262790763;mineshaft;20112;-16656;
